key_id;player_id;lastname;name;birth_date;goal_keeper;defender;midfielder;forward;count_tournaments;list_tournaments;player_wikipedia_link
201;P-00883;Al-Shehri;Fouzi;15/05/1980;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Fouzi_Al-Shehri
202;P-05463;Al-Shehri;Yahya;26/06/1990;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Yahya_Al-Shehri
203;P-03780;Al-Shemmari;Hamoud;26/09/1960;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Hamoud_Al-Shemmari
204;P-00586;Al-Suwayed;Yussef;20/09/1958;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Yussef_Al-Suwayed
205;P-08801;Al-Taifi;Yassir;10/05/1971;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Yassir_Al-Taifi
206;P-08459;Al-Talyani;Adnan;30/10/1964;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Adnan_Al_Talyani
207;P-02666;Al-Tarabulsi;Ahmed;22/03/1947;1;0;0;0;1;1982;https://en.wikipedia.org/wiki/Ahmed_Al-Tarabulsi
208;P-06058;Al-Temyat;Nawaf;28/06/1976;0;0;1;0;3;1998, 2002, 2006;https://en.wikipedia.org/wiki/Nawaf_Al-Temyat
209;P-03419;Al-Thagafi;Mansour;14/01/1979;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Mansour_Al-Thagafi
210;P-04962;Al-Thunayan;Yousuf;18/11/1963;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Yousuf_Al-Thunayan
211;P-03511;Al-Waked;Abdullah;29/09/1975;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Abdullah_Al-Waked
212;P-03991;Al-Yami;Al Hasan;21/08/1972;0;0;0;1;1;2002;https://en.wikipedia.org/wiki/Al_Hasan_Al-Yami
213;P-07911;Aladzhov;Stefan;18/10/1947;0;1;0;0;2;1970, 1974;https://en.wikipedia.org/wiki/Stefan_Aladzhov
214;P-08079;Alaoui;Ahmed;01/01/1949;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Ahmed_Alaoui
215;P-09475;Alaoui;Zakaria;17/06/1966;1;0;0;0;1;1994;https://en.wikipedia.org/wiki/Zakaria_Alaoui
216;P-09468;Alba;Jordi;21/03/1989;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/Jordi_Alba
217;P-00209;Albarracín;Ernesto;25/09/1907;0;0;1;0;1;1934;https://en.wikipedia.org/wiki/Ernesto_Albarrac%C3%ADn
218;P-00196;Albelda;David;01/09/1977;0;0;1;0;2;2002, 2006;https://en.wikipedia.org/wiki/David_Albelda
219;P-05509;Albert;Flórián;15/09/1941;0;0;1;1;2;1962, 1966;https://en.wikipedia.org/wiki/Fl%C3%B3ri%C3%A1n_Albert,_Sr.
220;P-01953;Albert;Philippe;10/08/1967;0;1;0;0;2;1990, 1994;https://en.wikipedia.org/wiki/Philippe_Albert
221;P-05084;Albertini;Demetrio;23/08/1971;0;0;1;0;2;1994, 1998;https://en.wikipedia.org/wiki/Demetrio_Albertini
222;P-02917;Alberto;Carlos;17/07/1944;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Carlos_Alberto_Torres
223;P-07794;Alberto;Julio;07/10/1958;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Julio_Alberto
224;P-01240;Albertosi;Enrico;02/11/1939;1;0;0;0;4;1962, 1966, 1970, 1974;https://en.wikipedia.org/wiki/Enrico_Albertosi
225;P-04315;Albiol;Raúl;04/09/1985;0;1;0;0;2;2010, 2014;https://en.wikipedia.org/wiki/Ra%C3%BAl_Albiol
226;P-08926;Albiston;Arthur;14/07/1957;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Arthur_Albiston
227;P-09121;Albornoz;Miiko;30/11/1990;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Miiko_Albornoz
228;P-05855;Alborta;Mario;19/09/1910;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Mario_Alborta
229;P-01132;Albrecht;Ernst;12/11/1907;0;0;1;0;1;1934;https://en.wikipedia.org/wiki/Ernst_Albrecht_(footballer)
230;P-00944;Albrecht;Milan;16/07/1950;0;0;0;1;1;1970;https://en.wikipedia.org/wiki/Milan_Albrecht
231;P-01364;Albrecht;Rafael;23/08/1941;0;1;1;0;2;1962, 1966;https://en.wikipedia.org/wiki/Rafael_Albrecht
232;P-07922;Albright;Chris;14/01/1979;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Chris_Albright
233;P-00959;Albu;Gheorghe;12/09/1909;0;1;0;0;1;1934;https://en.wikipedia.org/wiki/Gheorghe_Albu
234;P-01056;Alcaraz;Antolín;30/07/1982;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Antol%C3%ADn_Alcaraz
235;P-01349;Alcaraz;Francisco;04/10/1960;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Francisco_Alcaraz_(footballer)
236;P-05612;Alcazar;Joseph;15/06/1911;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Joseph_Alcazar
237;P-01678;Alcindo;not applicable;16/12/1945;0;0;0;1;1;1966;https://en.wikipedia.org/wiki/Alcindo_Martha_de_Freitas
238;P-01321;Aldair;not applicable;30/11/1965;0;1;0;0;3;1990, 1994, 1998;https://en.wikipedia.org/wiki/Aldair
239;P-04363;Alderweireld;Toby;02/03/1989;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/Toby_Alderweireld
240;P-01301;Aldridge;John;18/09/1958;0;0;0;1;2;1990, 1994;https://en.wikipedia.org/wiki/John_Aldridge
241;P-01983;Aleinikov;Sergei;07/11/1961;0;0;1;0;2;1986, 1990;https://en.wikipedia.org/wiki/Sergei_Aleinikov
242;P-02429;Alejandrez;Juan Manuel;17/05/1944;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Juan_Manuel_Alejandrez
243;P-07919;Aleksandrov;Petar;07/12/1962;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Petar_Aleksandrov
244;P-00941;Alemão;not applicable;22/11/1961;0;0;1;0;2;1986, 1990;https://en.wikipedia.org/wiki/Alem%C3%A3o_(footballer,_born_1961)
245;P-08561;Alenemeh;Ahmad;10/10/1982;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Ahmad_Alenemeh
246;P-06382;Alenichev;Dmitri;20/10/1972;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Dmitri_Alenichev
247;P-06236;Alexander-Arnold;Trent;07/10/1998;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Trent_Alexander-Arnold
248;P-06807;Alexandersson;Niclas;29/12/1971;0;0;1;0;2;2002, 2006;https://en.wikipedia.org/wiki/Niclas_Alexandersson
249;P-02484;Alexandris;Alexis;21/10/1968;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Alexis_Alexandris
250;P-02799;Alexanko;José Ramón;19/05/1956;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_Alexanko
251;P-01134;Alexiou;Alexis;08/09/1963;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Alexandros_Alexiou
252;P-08058;Alexoudis;Alexis;20/06/1972;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Alexis_Alexoudis
253;P-02274;Alfaro;Mauricio;13/02/1956;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Mauricio_Alfaro
254;P-07159;Alfaro;Wardy;31/12/1977;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Wardy_Alfaro
255;P-04450;Alfonso;not applicable;26/09/1972;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Alfonso_P%C3%A9rez
256;P-00257;Alfredo;not applicable;01/01/1920;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Alfredo_Ramos_dos_Santos
257;P-05229;Alfredo;not applicable;27/10/1924;0;1;0;0;1;1954;https://en.wikipedia.org/wiki/Alfredo_Ramos_(Brazilian_footballer)
258;P-04621;Alfredo;not applicable;18/10/1946;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Alfredo_Mostarda_Filho
259;P-05881;Algarañaz;Víctor Celestino;06/04/1926;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/V%C3%ADctor_Celestino_Algara%C3%B1az
260;P-00090;Ali;Jamal;02/02/1956;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Jamal_Ali
261;P-08466;Alisson;not applicable;02/10/1992;1;0;0;0;1;2018;https://en.wikipedia.org/wiki/Alisson
262;P-08532;Alkorta;Rafael;16/09/1968;0;1;0;0;3;1990, 1994, 1998;https://en.wikipedia.org/wiki/Rafael_Alkorta
263;P-04181;Allahverdi;Javad;16/07/1954;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Javad_Allahverdi
264;P-02965;Allan;Thomson;05/10/1946;1;0;0;0;1;1974;https://en.wikipedia.org/wiki/Thomson_Allan
265;P-05595;Allawi;Karim;01/04/1960;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Karim_Allawi
266;P-01903;Allawi;Khalil;06/09/1958;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Khalil_Allawi
267;P-06184;Allbäck;Marcus;05/07/1973;0;0;0;1;2;2002, 2006;https://en.wikipedia.org/wiki/Marcus_Allb%C3%A4ck
268;P-06738;Allchurch;Ivor;16/10/1929;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Ivor_Allchurch
269;P-05114;Allchurch;Len;12/09/1933;0;0;1;0;1;1958;https://en.wikipedia.org/wiki/Len_Allchurch
270;P-05439;Allemandi;Luigi;18/11/1903;0;1;0;0;1;1934;https://en.wikipedia.org/wiki/Luigi_Allemandi
271;P-02852;Allemann;Anton;06/01/1936;0;0;1;0;1;1962;https://en.wikipedia.org/wiki/Anton_Allemann
272;P-08370;Allemann;Willy;10/06/1942;0;1;0;0;1;1966;https://en.wikipedia.org/wiki/Willy_Allemann
273;P-05297;Allgöwer;Karl;05/01/1957;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Karl_Allg%C3%B6wer
274;P-02492;Alli;Dele;11/04/1996;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Dele_Alli
275;P-03310;Allofs;Klaus;05/12/1956;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Klaus_Allofs
276;P-07235;Allofs;Thomas;17/11/1959;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Thomas_Allofs
277;P-00433;Almeida;André;10/09/1990;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida
278;P-09658;Almeida;Hugo;23/05/1984;0;0;0;1;2;2010, 2014;https://en.wikipedia.org/wiki/Hugo_Almeida
279;P-09134;Almeida;not applicable;02/12/1910;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Bahia_(footballer,_born_1910)
280;P-07930;Almeyda;Matías;21/12/1973;0;0;1;0;2;1998, 2002;https://en.wikipedia.org/wiki/Mat%C3%ADas_Almeyda
281;P-03388;Almgren;Erik;28/01/1908;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/Erik_Almgren
282;P-08669;Almirón;Sergio;18/11/1958;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Sergio_Omar_Almir%C3%B3n
283;P-05010;Almond;Bobby;16/04/1951;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Bobby_Almond
284;P-02913;Alnoudji;Nicolas;09/12/1979;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Nicolas_Alnoudji
285;P-04807;Aloisi;John;05/02/1976;0;0;0;1;1;2006;https://en.wikipedia.org/wiki/John_Aloisi
286;P-02549;Alonso;Faustino;15/02/1961;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Faustino_Alonso
287;P-05058;Alonso;Gabriel;09/11/1923;0;1;0;0;1;1950;https://en.wikipedia.org/wiki/Gabriel_Alonso
288;P-01175;Alonso;Norberto;04/01/1953;0;0;1;0;1;1978;https://en.wikipedia.org/wiki/Norberto_Alonso
289;P-02567;Alonso;Periko;01/02/1953;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Alonso
290;P-03244;Alonso;Xabi;25/11/1981;0;0;1;0;3;2006, 2010, 2014;https://en.wikipedia.org/wiki/Xabi_Alonso
291;P-00917;Alonzo;Juan;24/06/1911;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Juan_Alonzo
292;P-09345;Alston;Adrian;06/02/1949;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Adrian_Alston
293;P-04236;Altafini;José;24/07/1938;0;0;0;1;2;1958, 1962;https://en.wikipedia.org/wiki/Jos%C3%A9_Altafini
294;P-09882;Altair;not applicable;21/01/1938;0;1;0;0;2;1962, 1966;https://en.wikipedia.org/wiki/Altair_Gomes_de_Figueiredo
295;P-05559;Altidore;Jozy;06/11/1989;0;0;0;1;2;2010, 2014;https://en.wikipedia.org/wiki/Jozy_Altidore
296;P-09627;Altobelli;Alessandro;28/11/1955;0;0;0;1;2;1982, 1986;https://en.wikipedia.org/wiki/Alessandro_Altobelli
297;P-08653;Alvarenga;Guido;24/08/1970;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Guido_Alvarenga
298;P-01897;Álvarez;Édgar;09/01/1980;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/%C3%89dgar_%C3%81lvarez
299;P-02421;Álvarez;Edson;24/10/1997;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Edson_%C3%81lvarez
300;P-09305;Álvarez;Eliseo;09/08/1940;0;1;0;0;2;1962, 1966;https://en.wikipedia.org/wiki/Eliseo_%C3%81lvarez
301;P-09170;Álvarez;Emilio;10/02/1939;0;1;0;0;2;1962, 1966;https://en.wikipedia.org/wiki/Emilio_%C3%81lvarez_(Uruguayan_footballer)
302;P-00193;Álvarez;Leonel;29/07/1965;0;0;1;0;2;1990, 1994;https://en.wikipedia.org/wiki/Leonel_%C3%81lvarez_(footballer,_born_1965)
303;P-09380;Álvarez;Ricky;12/04/1988;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Ricky_%C3%81lvarez
304;P-01493;Álvarez Balanta;Éder;28/02/1993;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/%C3%89der_%C3%81lvarez_Balanta
305;P-04844;Álvarez Jiménez;Manuel;23/05/1928;0;1;0;0;1;1950;https://en.wikipedia.org/wiki/Manuel_%C3%81lvarez_Jim%C3%A9nez
306;P-00739;Álvaro;not applicable;03/01/1961;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/%C3%81lvaro_Magalh%C3%A3es
307;P-06420;Alvbåge;John;10/08/1982;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/John_Alvb%C3%A5ge
308;P-03645;Alves;Bruno;27/11/1981;0;1;0;0;3;2010, 2014, 2018;https://en.wikipedia.org/wiki/Bruno_Alves
309;P-01485;Alves;Dani;06/05/1983;0;1;0;0;2;2010, 2014;https://en.wikipedia.org/wiki/Dani_Alves
310;P-02498;Álvez;Fernando;04/09/1959;1;0;0;0;2;1986, 1990;https://en.wikipedia.org/wiki/Fernando_Alvez
311;P-08656;Alzamendi;Antonio;07/06/1956;0;0;0;1;2;1986, 1990;https://en.wikipedia.org/wiki/Antonio_Alzamendi
312;P-08772;Alzate;Aníbal;31/01/1933;0;1;0;0;1;1962;https://en.wikipedia.org/wiki/An%C3%ADbal_Alzate
313;P-08366;Amadei;Amedeo;26/07/1921;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Amedeo_Amadei
314;P-00911;Amadò;Lauro;14/03/1912;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Lauro_Amad%C3%B2
315;P-08951;Amador;Rafael;16/02/1959;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Rafael_Amador
316;P-05397;Amanallah;Azzedine;07/04/1956;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Azzedine_Amanallah
317;P-07526;Amancio;not applicable;16/10/1939;0;0;0;1;1;1966;https://en.wikipedia.org/wiki/Amancio_Amaro
318;P-09598;Amara;Mourad;19/02/1959;1;0;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Mourad_Amara
319;P-04351;Amaral;not applicable;25/12/1954;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Jo%C3%A3o_Justino_Amaral_dos_Santos
320;P-09951;Amarildo;not applicable;29/06/1939;0;0;0;1;1;1962;https://en.wikipedia.org/wiki/Amarildo_Tavares_da_Silveira
321;P-07891;Amarilla;Florencio;03/01/1935;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Florencio_Amarilla
322;P-07825;Ambríz;Ignacio;07/02/1965;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Ignacio_Ambr%C3%ADz
323;P-01170;Ambrois;Javier;09/05/1932;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Javier_Ambrois
324;P-07583;Ambrose;Efe;18/10/1988;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Efe_Ambrose
325;P-06476;Ambrosi;Paúl;14/10/1980;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Pa%C3%BAl_Ambrosi
326;P-01360;Ameen;Mohammed;29/04/1980;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Mohammed_Ameen
327;P-01317;Amelia;Marco;02/04/1982;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Marco_Amelia
328;P-02877;Ameobi;Shola;12/10/1981;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Shola_Ameobi
329;P-03524;Amerhauser;Martin;23/07/1974;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Martin_Amerhauser
330;P-01241;Américo;not applicable;06/03/1933;1;0;0;0;1;1966;https://en.wikipedia.org/wiki/Am%C3%A9rico_Lopes
331;P-04448;Amézcua;Efraín;03/08/1907;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Efra%C3%ADn_Am%C3%A9zcua
332;P-06309;Amiri;Vahid;02/04/1988;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Vahid_Amiri
333;P-02087;Amoah;Matthew;24/10/1980;0;0;0;1;2;2006, 2010;https://en.wikipedia.org/wiki/Matthew_Amoah
334;P-09026;Amokachi;Daniel;30/12/1972;0;0;0;1;2;1994, 1998;https://en.wikipedia.org/wiki/Daniel_Amokachi
335;P-09312;Amor;Guillermo;04/12/1967;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Guillermo_Amor
336;P-01772;Amorim;Rúben;27/01/1985;0;0;1;0;2;2010, 2014;https://en.wikipedia.org/wiki/R%C3%BAben_Amorim
337;P-09137;Amoros;Manuel;01/02/1962;0;1;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Manuel_Amoros
338;P-05620;Amrabat;Nordin;31/03/1987;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Nordin_Amrabat
339;P-00460;Amrabat;Sofyan;21/08/1996;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Sofyan_Amrabat
340;P-06569;Amrhein;Tom;not available;0;0;1;0;1;1934;https://en.wikipedia.org/wiki/Tom_Amrhein
341;P-01128;Amundsen;Roald;18/09/1913;0;1;0;0;1;1938;https://en.wikipedia.org/wiki/Roald_Amundsen_(footballer)
342;P-06735;Amunike;Emmanuel;25/12/1970;0;0;1;0;1;1994;https://en.wikipedia.org/wiki/Emmanuel_Amunike
343;P-02972;Amzine;Gharib;03/05/1973;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Gharib_Amzine
344;P-07196;An;Chol-hyok;27/06/1987;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/An_Chol-hyok
345;P-04396;An;Ik-soo;06/05/1965;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/An_Ik-soo
346;P-04100;An;Qi;21/06/1981;1;0;0;0;1;2002;https://en.wikipedia.org/wiki/An_Qi
347;P-09301;An;Se-bok;29/10/1946;0;0;1;0;1;1966;https://en.wikipedia.org/wiki/An_Se-bok
348;P-07604;An;Yong-hak;25/10/1978;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/An_Yong-hak
349;P-03727;Anastasi;Pietro;07/04/1948;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Pietro_Anastasi
350;P-09972;Ancelotti;Carlo;10/06/1959;0;0;1;0;2;1986, 1990;https://en.wikipedia.org/wiki/Carlo_Ancelotti
351;P-00471;Ancheta;Atilio;19/07/1948;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Atilio_Ancheta
352;P-00042;Andem;William;14/06/1968;1;0;0;0;1;1998;https://en.wikipedia.org/wiki/Bassey_William_Andem
353;P-05769;Anderiesen;Wim;27/11/1903;0;0;1;0;2;1934, 1938;https://en.wikipedia.org/wiki/Wim_Anderiesen
354;P-07817;Andersen;Henrik;07/05/1965;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Henrik_Andersen
355;P-08849;Andersen;Oddmund;21/12/1915;0;1;0;0;1;1938;https://en.wikipedia.org/wiki/Oddmund_Andersen
356;P-02325;Andersen;Stephan;26/11/1981;1;0;0;0;1;2010;https://en.wikipedia.org/wiki/Stephan_Andersen
357;P-07896;Anderson;John;08/12/1929;1;0;0;0;1;1954;https://en.wikipedia.org/wiki/John_Anderson_(footballer_born_1929)
358;P-01264;Anderson;Stan;27/02/1933;0;0;1;0;1;1962;https://en.wikipedia.org/wiki/Stan_Anderson
359;P-06092;Anderson;Viv;29/07/1956;0;1;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Viv_Anderson
360;P-02720;Andersson;Åke;22/04/1917;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/%C3%85ke_Andersson_(footballer,_born_1917)
361;P-07850;Andersson;Andreas;10/04/1974;0;0;0;1;1;2002;https://en.wikipedia.org/wiki/Andreas_Andersson_(footballer,_born_1974)
362;P-04857;Andersson;Björn;20/07/1951;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Bj%C3%B6rn_Andersson
363;P-00789;Andersson;Daniel;28/08/1977;0;0;1;0;2;2002, 2006;https://en.wikipedia.org/wiki/Daniel_Andersson_(footballer,_born_1977)
364;P-02904;Andersson;Ernst;26/03/1909;0;0;1;0;1;1934;https://en.wikipedia.org/wiki/Ernst_Andersson
365;P-02236;Andersson;Harry;07/03/1913;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Harry_Andersson
366;P-08602;Andersson;Kennet;06/10/1967;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Kennet_Andersson
367;P-09403;Andersson;Magnus;23/04/1958;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Magnus_Andersson_(footballer_born_1958)
368;P-02072;Andersson;Otto;07/05/1910;0;1;0;0;1;1934;https://en.wikipedia.org/wiki/Otto_Andersson_(footballer)
369;P-08108;Andersson;Patrik;18/08/1971;0;1;0;0;2;1994, 2002;https://en.wikipedia.org/wiki/Patrik_Andersson
370;P-00066;Andersson;Roland;28/03/1950;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Roland_Andersson
371;P-09257;Andersson;Roy;02/08/1949;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Roy_Andersson_(footballer)
372;P-06904;Andersson;Sune;22/02/1921;0;0;1;0;1;1950;https://en.wikipedia.org/wiki/Sune_Andersson_(footballer,_born_1921)
373;P-03392;Andersson;Sven;14/02/1907;0;1;0;0;1;1934;https://en.wikipedia.org/wiki/Sven_Andersson_(footballer,_born_1907)
374;P-01306;Andersson;Sven;06/10/1963;1;0;0;0;1;1990;https://en.wikipedia.org/wiki/Sven_Andersson_(footballer,_born_1963)
375;P-05508;Anderton;Darren;03/03/1972;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Darren_Anderton
376;P-08276;Andoire;Numa;19/03/1908;0;1;0;0;1;1930;https://en.wikipedia.org/wiki/Numa_Andoire
377;P-08775;Andone;Ioan;15/03/1960;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Ioan_Andone
378;P-05101;Andonov;Ivaylo;14/08/1967;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Ivaylo_Andonov
379;P-03817;Andrade;Jorge;09/04/1978;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Jorge_Andrade
380;P-01536;Andrade;José Leandro;22/11/1901;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Jos%C3%A9_Leandro_Andrade
381;P-04460;André;António;24/12/1957;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Ant%C3%B3nio_Andr%C3%A9
382;P-01434;André;Fritz;18/09/1946;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Fritz_Andr%C3%A9
383;P-05963;Andreassen;Gunnar;05/01/1913;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/Gunnar_Andreassen
384;P-09615;Andreolo;Michele;06/09/1912;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/Michele_Andreolo
385;P-07737;Andresen;Hjalmar;18/07/1914;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Hjalmar_Andresen
386;P-02858;Andrews;Marvin;22/12/1975;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Marvin_Andrews
387;P-06617;Andreyev;Sergey;16/05/1956;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Sergey_Andreyev_(footballer)
388;P-04665;Andrinúa;Genar;09/05/1964;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Genar_Andrin%C3%BAa
389;P-00540;Andrusch;József;31/03/1956;1;0;0;0;1;1986;https://en.wikipedia.org/wiki/J%C3%B3zsef_Andrusch
390;P-09090;Andújar;Mariano;30/07/1983;1;0;0;0;2;2010, 2014;https://en.wikipedia.org/wiki/Mariano_And%C3%BAjar
391;P-08486;Anelka;Nicolas;14/03/1979;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Nicolas_Anelka
392;P-03819;Ángel;Miguel;24/12/1947;1;0;0;0;2;1978, 1982;https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Gonz%C3%A1lez_(footballer,_born_1947)
393;P-05126;Angibeaud;Didier;08/10/1974;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Didier_Angibeaud
394;P-01884;Angoua;Benjamin;28/11/1986;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Benjamin_Angoua
395;P-06501;Anković;Andrija;16/07/1937;0;0;0;1;1;1962;https://en.wikipedia.org/wiki/Andrija_Ankovi%C4%87
396;P-06707;Annan;Anthony;21/07/1986;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Anthony_Annan
397;P-06628;Annis;Robert;05/09/1928;0;1;0;0;1;1950;https://en.wikipedia.org/wiki/Robert_Annis
398;P-02276;Annovazzi;Carlo;24/05/1925;0;1;0;0;1;1950;https://en.wikipedia.org/wiki/Carlo_Annovazzi
399;P-08269;Anoul;Léopold;19/08/1922;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/L%C3%A9opold_Anoul
400;P-04222;Ansaldi;Cristian;20/09/1986;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Cristian_Ansaldi
401;P-02640;Ansarifard;Karim;03/04/1990;0;0;0;1;2;2014, 2018;https://en.wikipedia.org/wiki/Karim_Ansarifard
402;P-08997;Anselmo;Peregrino;30/04/1902;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Peregrino_Anselmo
403;P-09805;Antenen;Charles;03/11/1929;0;0;0;1;3;1950, 1954, 1962;https://en.wikipedia.org/wiki/Charles_Antenen
404;P-05903;Antognoni;Giancarlo;01/04/1954;0;0;1;0;2;1978, 1982;https://en.wikipedia.org/wiki/Giancarlo_Antognoni
405;P-09223;Antoine;Eddy;27/08/1949;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/Eddy_Antoine
